lat,lon,use_type,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement,Address,Type,fire_late,fire_early,Fire_final
38.03697404572139,-78.4995125467923,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0.0,1964.0,1.0,5.0,3.0,0.0,1.0,0.0,1012.0,1012.0,339.0,301 15TH ST,Residential,0,0.0,0.0
38.03534646355941,-78.49861287655149,R,Single Family,,B,Wood,Metal,Soapstone,Walkout Basement,Heat Pump,1.0,2012.0,2.0,9.0,4.0,1.0,3.0,0.0,1626.0,777.0,777.0,216 14TH ST,Residential,0,0.0,0.0
38.034482432339814,-78.49493305946478,R,Single Family,2,B,Wood,Metal,Hardwood,No Basement,Forced Air,0.0,1920.0,2.0,8.0,3.0,0.0,2.0,0.0,2428.0,0.0,0.0,1021 WERTLAND ST,Residential,0,0.0,0.0
38.034482432339814,-78.49493305946478,R,Single Family,1,C,Asbestos,Shingles,Hardwood,No Basement,Heat Pump,0.0,1961.0,1.0,5.0,1.0,0.0,2.0,0.0,1266.0,0.0,0.0,1021 WERTLAND ST,Residential,0,0.0,0.0
38.03697404572139,-78.4995125467923,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1964.0,1.0,5.0,3.0,0.0,2.0,0.0,1021.0,1021.0,483.0,301 15TH ST,Residential,0,0.0,0.0
38.03508905225355,-78.498365817063,R,Single Family,2,B,Vinyl,Shingles,None,,Heat Pump,0.0,2004.0,2.0,6.0,3.0,1.0,2.0,0.0,1200.0,,,218 14TH ST,Residential,0,0.0,0.0
38.03508905225355,-78.498365817063,R,Duplex,1,C,Vinyl,Shingles,W/W Carpet,No Basement,Heat Pump,0.0,2000.0,1.0,8.0,4.0,0.0,2.0,0.0,1620.0,,,218 14TH ST,Residential,0,0.0,0.0
38.03508905225355,-78.498365817063,R,Single Family,1,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0.0,1920.0,1.0,5.0,2.0,0.0,1.0,0.0,903.0,0.0,0.0,218 14TH ST,Residential,0,0.0,0.0
38.03534646355941,-78.49861287655149,R,Duplex,2,C,Wood,Shingles,Hardwood,No Basement,Baseboard,2.0,1984.0,2.0,10.0,6.0,2.0,2.0,0.0,2383.0,0.0,0.0,216 14TH ST,Residential,0,0.0,0.0
38.03534646355941,-78.49861287655149,R,Single Family,2,B,Cedar,Shingles,Hardwood,No Basement,Forced Air,0.0,1944.0,2.0,6.0,3.0,0.0,2.0,0.0,1836.0,,,216 14TH ST,Residential,0,0.0,0.0
38.03534646355941,-78.49861287655149,R,Single Family,2,C,Wood,Shingles,Hardwood,No Basement,Baseboard,0.0,1951.0,2.0,4.0,4.0,0.0,2.0,0.0,1957.0,0.0,0.0,216 14TH ST,Residential,0,0.0,0.0
38.039829273456405,-78.45748613581463,R,Single Family,2,C,Vinyl,Shingles,Hardwood,No Basement,Heat Pump,0.0,1920.0,2.0,6.0,3.0,0.0,2.0,0.0,1473.0,0.0,0.0,1224 SMITH ST,Residential,0,0.0,0.0
38.039829273456405,-78.45748613581463,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Gas Wall Unit,0.0,1937.0,1.0,4.0,2.0,0.0,1.0,0.0,645.0,0.0,0.0,1224 SMITH ST,Residential,0,0.0,0.0
38.039829273456405,-78.45748613581463,R,Single Family,2,C,Vinyl,Shingles,None,Full Basement,Heat Pump,0.0,2008.0,2.0,6.0,3.0,1.0,2.0,0.0,1200.0,600.0,,1224 SMITH ST,Residential,0,0.0,0.0
38.039829273456405,-78.45748613581463,R,Single Family,2,C,Asbestos,Shingles,Hardwood,No Basement,Heat Pump,0.0,1920.0,2.0,7.0,3.0,0.0,1.0,0.0,1220.0,,,1224 SMITH ST,Residential,0,0.0,0.0
38.02522070494274,-78.47505404653103,R,Condominium,1,B,Brick Veneer,Built Up,Hardwood,,Heat Pump,1.0,2003.0,1.0,4.0,2.0,0.0,2.0,,1397.0,0.0,0.0,225 DOUGLAS AVE,Residential,0,0.0,0.0
38.02187212150605,-78.49886726363046,R,Single Family,1,C,Asbestos,Shingles,Hardwood,Full Basement,Floor Furnace,0.0,1958.0,1.0,4.0,2.0,0.0,1.0,0.0,786.0,786.0,0.0,846 ROCK CREEK RD,Residential,0,1.0,1.0
38.03977912974105,-78.45786222435082,R,Single Family,1,C,Vinyl,Shingles,None,Full Basement,Heat Pump,0.0,2006.0,1.0,8.0,5.0,0.0,2.0,0.0,1008.0,1008.0,1008.0,1226 SMITH ST,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0.0,1977.0,1.0,6.0,3.0,0.0,2.0,0.0,1072.0,1072.0,536.0,2111 MICHIE DR,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,1,B,Stucco,Shingles,Hardwood,No Basement,Forced Air,0.0,1925.0,1.0,7.0,4.0,0.0,3.0,0.0,1508.0,,,2111 MICHIE DR,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1925.0,1.0,5.0,3.0,0.0,1.0,0.0,844.0,798.0,0.0,2111 MICHIE DR,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0.0,1964.0,1.0,6.0,2.0,0.0,2.0,0.0,1205.0,0.0,0.0,2111 MICHIE DR,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,2,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0.0,1920.0,2.0,6.0,3.0,1.0,1.0,0.0,1798.0,0.0,0.0,2111 MICHIE DR,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,2,C +,Hardy Board,Architectural Shingles,Hardwood,No Basement,Forced Air,0.0,1919.0,2.0,6.0,3.0,,2.0,0.0,1233.0,,,2111 MICHIE DR,Residential,0,0.0,0.0
38.034482432339814,-78.49493305946478,R,Single Family,2,B,Stucco,Shingles,Hardwood,Partial Basement,Gas Wall Unit,0.0,1890.0,2.0,8.0,2.0,0.0,1.0,0.0,1596.0,798.0,,1021 WERTLAND ST,Residential,0,0.0,0.0
38.034482432339814,-78.49493305946478,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Heat Pump,0.0,1925.0,1.0,5.0,3.0,0.0,1.0,0.0,953.0,0.0,0.0,1021 WERTLAND ST,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,1,C,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0.0,1935.0,1.0,6.0,2.0,0.0,2.0,0.0,974.0,0.0,0.0,2111 MICHIE DR,Residential,0,0.0,0.0
38.06019774233365,-78.48720131441223,R,Single Family,2,C,Aluminum,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1920.0,2.0,5.0,3.0,0.0,1.0,0.0,1313.0,624.0,,2111 MICHIE DR,Residential,0,0.0,0.0
38.02852893800329,-78.51291694780666,R,Single Family,2,C,Wood,Architectural Shingles,Hardwood,No Basement,Heat Pump,0.0,1925.0,2.0,6.0,3.0,0.0,1.0,0.0,1392.0,,,120 HARMON ST,Residential,0,0.0,0.0
38.03508905225355,-78.498365817063,R,Single Family,1,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0.0,1964.0,1.0,7.0,3.0,1.0,1.0,0.0,1170.0,0.0,0.0,218 14TH ST,Residential,0,0.0,0.0
38.03534646355941,-78.49861287655149,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0.0,1964.0,1.0,6.0,3.0,1.0,1.0,0.0,1021.0,0.0,0.0,216 14TH ST,Residential,0,0.0,0.0
38.039934131377024,-78.45759876028866,R,Condo Common Area,,,,,,,,,,,,,,,,,0.0,0.0,1220 SMITH ST,Residential,0,0.0,0.0
38.02033111541907,-78.46848528261488,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Partial Basement,Radiant,0.0,1925.0,1.0,6.0,3.0,0.0,1.0,0.0,1053.0,527.0,0.0,611 RIVES ST,Residential,0,0.0,0.0
38.034482432339814,-78.49493305946478,R,Single Family,1.5,B,Wood,Metal,Hardwood,No Basement,Hot Water Radiator,0.0,1925.0,1.5,5.0,3.0,0.0,2.0,0.0,1061.0,0.0,0.0,1021 WERTLAND ST,Residential,0,0.0,0.0
-90.0,-152.64427050222758,R,Single Family,1,C,Aluminum,Metal,Hardwood,No Basement,Forced Air,0.0,1925.0,1.0,5.0,2.0,0.0,1.0,0.0,904.0,0.0,0.0,,Residential,0,0.0,0.0
38.04114769235486,-78.49773367700192,R,Parking Lot,,,,,,,,,,,,,,,,,0.0,0.0,605 CABELL AVE,Residential,0,0.0,0.0
-90.0,-152.64427050222758,R,Single Family,1,C,Aluminum,Metal,Hardwood,Partial Basement,Forced Air,0.0,1925.0,1.0,5.0,2.0,0.0,1.0,0.0,916.0,458.0,0.0,,Residential,0,0.0,0.0
38.028520399657054,-78.50770798663855,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Full Basement,Forced Air,0.0,1961.0,1.0,4.0,2.0,0.0,1.0,0.0,827.0,827.0,0.0,122 MAYWOOD LN,Residential,0,1.0,1.0
38.028520399657054,-78.50770798663855,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Full Basement,Forced Air,0.0,1961.0,1.0,4.0,2.0,0.0,1.0,0.0,827.0,827.0,0.0,122 MAYWOOD LN,Residential,0,1.0,1.0
38.01764784449579,-78.51808339676646,R,Single Family,1,C,Vinyl,Shingles,Hardwood,No Basement,Floor Furnace,0.0,1957.0,1.0,4.0,2.0,0.0,1.0,0.0,1008.0,,,2627 JEFFERSON PARK CIR,Residential,0,0.0,0.0
38.061923983351214,-78.48135764237328,R,Single Family,1,C,Vinyl,Shingles,Hardwood,No Basement,Baseboard,0.0,1940.0,1.0,4.0,2.0,0.0,1.0,0.0,836.0,0.0,0.0,1717 KING MOUNTAIN RD,Residential,0,0.0,0.0
38.060816115177715,-78.47974834275024,R,Single Family,1,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0.0,1945.0,1.0,4.0,2.0,0.0,1.0,0.0,1104.0,0.0,0.0,1705 KING MOUNTAIN RD,Residential,0,0.0,0.0
38.05967014465864,-78.47816431118072,R,Single Family,1.5,B,Brick Veneer,Metal,Hardwood,Full Basement,Floor Furnace,0.0,1920.0,1.5,6.0,3.0,0.0,1.0,0.0,1100.0,733.0,0.0,1615 KING MOUNTAIN RD,Residential,0,0.0,0.0
38.040677205758435,-78.46345055367428,R,Single Family,1,C,Vinyl,Shingles,Hardwood,No Basement,Heat Pump,0.0,1945.0,1.0,4.0,2.0,0.0,1.0,0.0,768.0,,,1001 LOCUST AVE,Residential,0,0.0,0.0
38.03712608805984,-78.49706095574,R,Single Family,1,B,Vinyl,Metal,Hardwood,No Basement,Heat Pump,0.0,1925.0,1.0,5.0,2.0,0.0,1.0,0.0,1384.0,0.0,0.0,1307 JOHN ST,Residential,0,0.0,0.0
38.03808792005744,-78.4618027305189,R,Single Family-1 Conversion,2,B,Brick Veneer,Shingles,Hardwood,No Basement,Baseboard,0.0,1925.0,2.0,10.0,5.0,1.0,3.0,0.0,3198.0,0.0,0.0,1211 RIVER VISTA AVE,Residential,0,0.0,0.0
38.01581300455546,-78.46912768154175,R,Single Family,2,C,Asbestos,Metal,Hardwood,No Basement,Gas Wall Unit,0.0,1925.0,2.0,8.0,4.0,0.0,2.0,0.0,2298.0,,,918 NASSAU ST,Residential,0,0.0,0.0
38.01586146472332,-78.47203214812922,R,Single Family,2,B,Wood,Shingles,Hardwood,No Basement,Forced Air,1.0,1935.0,2.0,6.0,3.0,0.0,2.0,0.0,1644.0,,,950 RIVES ST,Residential,0,0.0,0.0
38.02618760314815,-78.50909157851714,R,Parking Structure,,,,,,,,,,,,,,,,,0.0,0.0,218 SHAMROCK RD,Residential,0,1.0,1.0
38.04599475529293,-78.48045404805644,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0.0,1954.0,1.0,5.0,3.0,0.0,1.0,0.0,1079.0,906.0,,1201 SHERWOOD RD,Residential,0,0.0,0.0
38.04508076854787,-78.50199810756402,R,Single Family,2,C,Wood,Shingles,Hardwood,No Basement,Forced Air,0.0,1906.0,2.0,6.0,2.0,1.0,2.0,0.0,2028.0,0.0,0.0,1852 EDGEWOOD LN,Residential,0,0.0,0.0
38.04486574990282,-78.50307527478432,R,Single Family,1.5,C,Vinyl,Shingles,W/W Carpet,No Basement,Heat Pump,1.0,1995.0,1.5,5.0,2.0,0.0,2.0,0.0,1373.0,0.0,0.0,1864 WAYSIDE PL,Residential,0,0.0,0.0
38.044798981664954,-78.50100562661497,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Floor Furnace,0.0,1940.0,1.0,5.0,3.0,0.0,1.0,0.0,1044.0,0.0,0.0,1839 EDGEWOOD LN,Residential,0,0.0,0.0
38.04488772143143,-78.5000428457146,R,Single Family,1,C,Stucco/Masonry,Shingles,Hardwood,No Basement,Forced Air,0.0,1940.0,1.0,5.0,2.0,0.0,1.0,0.0,935.0,0.0,0.0,1830 FENDALL AVE,Residential,0,0.0,0.0
38.017282290320104,-78.51615248264284,R,Single Family,1,C,Concrete Block,Shingles,Hardwood,Full Basement,Gas Wall Unit,0.0,1945.0,1.0,4.0,2.0,0.0,1.0,0.0,477.0,477.0,477.0,2653 JEFFERSON PARK CIR,Residential,0,0.0,0.0
38.01589034195092,-78.51428876200923,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1961.0,1.0,5.0,2.0,0.0,1.0,0.0,925.0,913.0,400.0,209 MONTE VISTA AVE,Residential,0,0.0,0.0
38.05880491045724,-78.47594095395789,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1961.0,1.0,5.0,2.0,0.0,1.0,0.0,913.0,913.0,329.0,1712 YORKTOWN DR,Residential,0,0.0,0.0
38.023994491717076,-78.50369094057966,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1962.0,1.0,5.0,3.0,0.0,1.0,0.0,913.0,913.0,456.0,1508 CHERRY AVE,Residential,0,0.0,0.0
38.04031975680303,-78.5081598918607,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1962.0,1.0,5.0,3.0,0.0,2.0,0.0,960.0,973.0,642.0,102 CRESAP RD,Residential,0,0.0,0.0
38.03456038803653,-78.49953016966009,C,Single Family-1 Conversion,2,B,Hardy Board,Built Up,Hardwood,Full Basement,Forced Air,0.0,2007.0,2.0,7.0,3.0,1.0,3.0,1.0,2040.0,1020.0,400.0,107 14TH ST,Residential,0,0.0,0.0
38.03702825059316,-78.49479281580369,I,Single Family,1,C,Wood,Shingles,Hardwood,No Basement,Forced Air,0.0,1940.0,1.0,5.0,2.0,0.0,1.0,0.0,852.0,,,341 11TH ST,Residential,0,0.0,0.0
38.036446074900844,-78.5015216790267,I,Single Family,2,B,Wood,Metal,Hardwood,Cellar,Forced Air,0.0,1925.0,2.0,8.0,4.0,0.0,3.0,0.0,1876.0,772.0,,1700 UNIVERSITY AVE,Residential,0,0.0,0.0
38.04016122587915,-78.49382987048095,I,Single Family,2,B,Wood,Shingles,Hardwood,No Basement,Heat Pump,0.0,1860.0,2.0,8.0,4.0,0.0,3.0,0.0,2560.0,,,212 ROSSER AVE,Residential,0,0.0,0.0
38.03476952945376,-78.48797801534579,R,Single Family Attached,2,B,Vinyl,Shingles,None,No Basement,Heat Pump,0.0,2004.0,2.0,6.0,3.0,1.0,2.0,0.0,1200.0,0.0,0.0,702 WEST ST,Residential,0,0.0,0.0
38.0373882676004,-78.48849085095843,C,Single Family,,B +,Hardy Board,Architectural Shingles,Hardwood,Walkout Basement,Heat Pump,1.0,2005.0,1.5,9.0,4.0,0.0,4.0,1.0,1776.0,1074.0,1074.0,901 PRESTON AVE,Residential,0,0.0,0.0
38.036436304602994,-78.48357563388628,C,Single Family-1 Conversion,2,C,Vinyl,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1920.0,2.0,8.0,3.0,0.0,2.0,0.0,1584.0,352.0,,750 HARRIS ST,Residential,0,0.0,0.0
38.036436304602994,-78.48357563388628,C,Single Family,2,C,Stucco,Shingles,Hardwood,No Basement,Heat Pump,0.0,1920.0,2.0,0.0,0.0,0.0,1.0,0.0,1044.0,0.0,0.0,750 HARRIS ST,Residential,0,0.0,0.0
38.03094059422849,-78.47852527122959,C,Single Family,2,C,Wood,Shingles,Hardwood,No Basement,Floor Furnace,0.0,1920.0,2.0,1.0,2.0,0.0,1.0,0.0,1378.0,,,401 MARKET ST,Residential,0,0.0,0.0
38.06000181993642,-78.49573673199986,R,Single Family,2,C,Stucco,Shingles,Hardwood,No Basement,Floor Furnace,0.0,1925.0,2.0,5.0,2.0,0.0,1.0,0.0,1365.0,,,2118 ANGUS RD,Residential,0,0.0,0.0
38.05134755882817,-78.50102454752906,C,Single Family,2,C,Clapboard,Shingles,Hardwood,Cellar,Heat Pump,0.0,1925.0,2.0,7.0,3.0,0.0,2.0,0.0,1648.0,824.0,,1114 EMMET ST,Residential,0,0.0,0.0
38.05134755882817,-78.50102454752906,C,Single Family,2,C,Aluminum,Shingles,Hardwood,Cellar,Heat Pump,0.0,1925.0,2.0,6.0,4.0,0.0,1.0,0.0,1242.0,200.0,,1114 EMMET ST,Residential,0,0.0,0.0
38.05134755882817,-78.50102454752906,C,Single Family,2,C,Wood,Metal,Hardwood,No Basement,Gas Wall Unit,0.0,1900.0,2.0,5.0,2.0,1.0,1.0,0.0,928.0,,,1114 EMMET ST,Residential,0,0.0,0.0
38.041469947698346,-78.49276050653742,R,Single Family,2,C,Asbestos,Metal,Hardwood,Partial Basement,Baseboard,0.0,1940.0,2.0,7.0,4.0,0.0,2.0,0.0,1538.0,203.0,,1031 PRESTON AVE,Residential,0,0.0,0.0
38.02831901803016,-78.51572095048316,R,Single Family,1,C,Vinyl,Metal,Hardwood,Partial Basement,Forced Air,0.0,1925.0,1.0,6.0,2.0,0.0,1.0,0.0,998.0,378.0,,2010 STADIUM RD,Residential,0,0.0,0.0
38.02831901803016,-78.51572095048316,R,Single Family,1,C -,Vinyl,Shingles,Hardwood,No Basement,Heat Pump,0.0,1940.0,1.0,5.0,2.0,0.0,1.0,0.0,926.0,,,2010 STADIUM RD,Residential,0,0.0,0.0
38.0494855316656,-78.48281493321042,R,Single Family,2,C,Stucco,Slate,Hardwood,Cellar,Forced Air,2.0,1908.0,2.0,7.0,3.0,1.0,1.0,0.0,1546.0,0.0,0.0,1600 ROSE HILL DR,Residential,0,0.0,0.0
38.016580458487965,-78.50075519805044,R,Single Family-3 Conversion,1.5,C,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0.0,1939.0,1.5,9.0,4.0,0.0,3.0,0.0,2304.0,768.0,768.0,530 CLEVELAND AVE,Residential,0,0.0,0.0
38.016579828798974,-78.50042893486359,R,Single Family-3 Conversion,1,D,Wood,Shingles,Hardwood,No Basement,Gas Wall Unit,0.0,1945.0,1.0,3.0,1.0,0.0,1.0,0.0,493.0,,,526 CLEVELAND AVE,Residential,0,0.0,0.0
38.026986499009695,-78.47646009474516,R,Single Family,2,C,Wood,Metal,Hardwood,No Basement,Hot Water Radiator,2.0,1925.0,2.0,8.0,4.0,0.0,2.0,0.0,2460.0,0.0,0.0,702 GRAVES ST,Residential,0,0.0,0.0
38.02430471455292,-78.5041943745607,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Full Basement,Forced Air,0.0,1962.0,1.0,6.0,3.0,0.0,2.0,0.0,1288.0,913.0,0.0,1501 BROAD AVE,Residential,0,0.0,0.0
38.046869213938216,-78.47072853953448,R,Single Family-1 Conversion,1,C,Stucco,Shingles,Hardwood,No Basement,Floor Furnace,0.0,1925.0,1.0,4.0,2.0,1.0,1.0,0.0,1127.0,,,102 MELBOURNE PARK CIR,Residential,0,0.0,0.0
38.046869213938216,-78.47072853953448,R,Single Family,1.5,C,Asbestos,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1957.0,1.5,6.0,4.0,0.0,1.0,0.0,1296.0,576.0,576.0,102 MELBOURNE PARK CIR,Residential,0,0.0,0.0
38.06066585456216,-78.49553588013129,R,Single Family,1,C,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0.0,1963.0,1.0,5.0,3.0,0.0,1.0,0.0,1008.0,0.0,0.0,2204 NORTH BERKSHIRE RD,Residential,0,0.0,0.0
38.020534306186136,-78.47789849693848,R,Single Family,,B,Wood,Metal,None,No Basement,Heat Pump,0.0,2009.0,2.0,5.0,3.0,1.0,2.0,0.0,2072.0,,,818 MONTROSE AVE,Residential,0,0.0,0.0
38.01816498877319,-78.49473398816978,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1962.0,1.0,9.0,3.0,1.0,1.0,0.0,925.0,925.0,725.0,1014 RIDGE ST,Residential,0,0.0,0.0
38.02065629829589,-78.47819749272493,R,Condo Common Area,,,,,,,,,,,,,,,,,0.0,0.0,814 MONTROSE AVE,Residential,0,0.0,0.0
38.027575313539316,-78.47821992377924,C,Condominium,1,B,Brick Veneer,Built Up,Hardwood,,Heat Pump,1.0,2003.0,1.0,4.0,2.0,0.0,1.0,,825.0,0.0,0.0,310 AVON ST,Residential,0,0.0,0.0
38.0544397113271,-78.4973498133606,C,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0.0,1963.0,1.0,6.0,3.0,1.0,1.0,0.0,1021.0,0.0,0.0,1248 EMMET ST,Residential,0,0.0,0.0
38.055037667929895,-78.47491905990245,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1970.0,1.0,6.0,3.0,0.0,2.0,0.0,1144.0,1144.0,572.0,102 PETERSON PL,Residential,0,0.0,0.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
38.03115574340665,-78.49830687478685,I,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1952.0,1.0,4.0,2.0,0.0,1.0,1.0,899.0,899.0,,1215 LEE ST,Residential,0,1.0,1.0
